State,Payer_Name,Payer_Type,LOB,Drug_Class,Medication_Category,Step_Therapy_Required,Step_1_Requirement,Step_1_Duration,Step_2_Requirement,Step_2_Duration,Quantity_Limit,Contraindication_Bypass,Gold_Card_Available,Gold_Card_Threshold,Policy_ID,Source_Document,Vault_Payer_ID,National_Payer_ID,Vault_Denial_Code,Episodic_Same_As_Chronic,High_Freq_Episodic_Threshold,Episodic_Notes
NM,UHC New Mexico,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,≥2 agents for 8 weeks (UHC standard),≥8 weeks,Inferred: May require self-injectable CGRP step,,30 tabs/30 days,Yes - standard CGRP bypasses,No,,,New_Mexico_2026_PA_Audit.docx,NM-COM-UHC,,DENY-STEP-001,True,,FALLBACK from CGRP mAb Step Therapy
NM,Molina New Mexico,Medicaid MCO,Medicaid,Gepants (Preventive),Preventive,Yes,Fail 2 classes per state PDL,≥8 weeks,,,30 tabs/30 days,Yes - standard,,,,New_Mexico_2026_PA_Audit.docx,NM-MCD-MOLINA,,DENY-STEP-001,True,,FALLBACK - follows state PDL
AK,Premera,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,≥2 preventive classes,≥2 months,,,16 tabs/30 days,Yes - standard CGRP bypasses,No,,,Alaska_2026_PA_Audit.md,AK-COM-PREMERA,,DENY-STEP-001,True,,High-cost preventive - accelerates OOP cap
AL,BCBS Alabama,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Similar to CGRP mAb criteria,≥8 weeks,,,16 tabs/30 days,Yes - standard,No,,,Alabama_2026_PA_Audit.docx,AL-COM-BCBSAL,,DENY-STEP-001,True,,Branded preventive option
AR,Arkansas Medicaid,Medicaid FFS,Medicaid,Gepants (Preventive),Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,,,16 tabs/30 days,Yes - standard,No,,,Arkansas_2026_PA_Audit.md,AR-MCD-ARMEDIC,,DENY-STEP-001,True,,Preferred with preventive dosing
CA,Medi-Cal,Medicaid FFS,Medicaid,Gepants (Preventive),Preventive,Yes,Fail CGRPs (Aimovig/Emgality) + standard criteria,≥8 weeks,,,16 tabs/30 days,Unknown,No,,,California_2026_PA_Audit.docx,CA-MCD-MEDICAL,,DENY-STEP-001,True,,Requires CGRP mAb failure for preventive use
IL,BCBS Illinois,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,≥2 oral preventive classes,≥8 weeks,,,16 tabs/30 days,Unknown,No,,,Illinois_2026_PA_Audit.md,IL-COM-BCBSIL,,DENY-DUAL-001,True,,One CGRP at a time policy; cannot combine with Botox
IA,UHC Iowa,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Standard CGRP criteria,≥8 weeks,,,15-16 tabs/30 days,Yes - standard,No,,,Iowa_2026_PA_Audit.md,IA-COM-UHC,,DENY-STEP-001,True,,Preventive dosing logic applied
LA,UHC Louisiana,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Triptan history + oral preventive failure,≥8 weeks,Preferred CGRP mAb trial,,16 tabs/30 days,Yes - vasoconstrictor contraindication,No,,,Louisiana_2026_PA_Audit.md,LA-COM-UHC,,DENY-STEP-001,True,,Requires triptan AND preventive history
ME,Anthem Maine,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,≥2 oral preventive classes,≥8 weeks,,,16 tabs/30 days (vs 8 for acute),Yes - standard,No,,,Maine_2026_PA_Audit.md,ME-COM-ANTHEM,,DENY-STEP-001,True,,Quantity limit distinguishes acute vs preventive
MD,CareFirst,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,≥2 oral preventive classes,≥8 weeks,,,16 tabs/30 days,Yes - standard,No,,,Maryland_2026_PA_Audit.docx,MD-COM-CAREFIRST,,DENY-STEP-001,True,,Non-Preferred status
MN,HealthPartners,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,≥2 oral preventive classes,≥8 weeks,,,16 tabs/30 days,Yes - standard,No,,,Minnesota_2026_PA_Audit.docx,MN-COM-HEALTHPART,,DENY-STEP-001,True,,Only approved for EPISODIC migraine prevention
MS,UHC Mississippi,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,Fail preferred injectable CGRP (Aimovig/Emgality),,16 tabs/30 days,Yes - needle phobia,No,,,Mississippi_2026_PA_Audit.md,MS-COM-UHC,,DENY-STEP-001,True,,Double step required; no dual CGRP therapy
MO,UHC Missouri,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Per Medicaid clinical pearl guidance,≥8 weeks,,,16 tabs/30 days,Yes - standard,No,,,Missouri_2026_PA_Audit.md,MO-COM-UHC,,DENY-STEP-001,True,,Often restricted; clinical pearl for denials
MT,BCBS Montana,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Fail 1 injectable CGRP (Aimovig/Emgality/Ajovy),≥8 weeks,,,16 tabs/30 days,Yes - standard,No,,,Montana_2026_PA_Audit.md,MT-COM-BCBSMT,,DENY-STEP-001,True,,Step 2 preventive - requires mAb trial first
NC,BCBS NC,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Fail 2 oral prophylactic classes,≥8 weeks each,,,16 tabs/30 days,Yes - standard,No,,,North_Carolina_2026_PA_Audit.md,NC-COM-BCBSNC,,DENY-STEP-001,True,,Preferred status with preventive dosing; same QL for acute/preventive
NY,Empire BCBS,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Standard CGRP criteria (less restrictive than injectable),≥8 weeks,,,16 tabs/30 days,Yes - standard,No,,,New_York_2026_PA_Audit.docx,NY-COM-EMPIRE,,DENY-STEP-001,True,,Preferred for preventive use - Empire is oral-forward
SC,UHC South Carolina,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Standard CGRP criteria,≥8 weeks,,,16 tabs/30 days (vs 8 acute),Yes - standard,No,,,South_Carolina_2026_PA_Audit.md,SC-COM-UHC,,DENY-STEP-001,True,,Quantity limit triggers preventive policy review
SD,Medicare Part D,Medicare,Part D,Gepants (Preventive),Preventive,Yes,Per formulary tier,,,,16 tabs/30 days,,No,,,South_Dakota_2026_PA_Audit.docx,SD-PARTD-VARIOUS,,DENY-STEP-001,True,,Avoid unless Aimovig/Ajovy/Emgality contraindicated
TN,TennCare (OptumRx),Medicaid MCO,Medicaid,Gepants (Preventive),Preventive,Yes,Per state PDL,,,,16 tabs/30 days,Per PDL,No,,,Tennessee_2026_PA_Audit.md,TN-MCD-TENNCARE,,DENY-STEP-001,True,,Split benefit - follows state PDL
UT,SelectHealth,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Fail oral generics AND injectable CGRP mAbs,≥8 weeks,,,16 tabs/30 days,Yes - needle phobia,No,,,Utah_2026_PA_Audit.docx,UT-COM-SELECT,,DENY-STEP-001,True,,Step 3 positioning - same as Qulipta
WA,Premera,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Fail injectables first,≥8 weeks,,,16 tabs/30 days,Yes - standard,No,,,Washington_State_PA_Audit.docx,WA-COM-PREMERA,,DENY-STEP-001,True,,Non-preferred - requires injectable failure
WI,GHC/Quartz,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,≥2 oral classes,≥8 weeks,,,16 tabs/30 days,Yes - history of triptan use,No,,,Wisconsin_2026_PA_Audit.md,WI-COM-QUARTZ,,DENY-STEP-001,True,,Preferred preventive; Gold Card may apply
WY,Medicare Part D,Medicare,Part D,Gepants (Preventive),Preventive,Yes,Per formulary tier,,,,16 tabs/30 days,,No,,,Wyoming_2026_PA_Audit.md,WY-PARTD-VARIOUS,,DENY-STEP-001,True,,Part D covers oral preventives
NY,Fidelis Care,Medicaid MCO,Medicaid,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil and/or lithium at therapeutic doses (verapamil ≥240mg/day),Documented trial,,,Emgality 300mg monthly; ⚠️ The 'Cluster' Loophole: Emgality 300mg is ONLY FDA-approved for episodic cluster - migraine preventive step therapy is clinically invalid for cluster dx,"Yes - documented intolerance to verapamil (bradycardia, heart block, hypotension) or lithium (renal impairment, thyroid dysfunction)",N/A for cluster,,Fidelis Cluster Policy,New_York_2026_PA_Audit,NY-MCD-FIDELIS-CLUSTER,CENTENE,DENY-CLUSTER-001,False,,⚠️ CLUSTER HEADACHE - DISTINCT FROM MIGRAINE. Topiramate failure is NOT required as it's a migraine drug. Emgality 300mg = ONLY FDA-approved CGRP for cluster.
NY,NYRx (Magellan),Medicaid FFS,Medicaid Pharmacy,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,"Failure of ≥1 conventional cluster preventive (verapamil preferred, then lithium)",Documented trial at therapeutic doses,,,Emgality 300mg monthly; Carved out to state - submit PA to NYRx NOT MCO; ICD-10: G44.011 or G44.019 only,Yes - documented contraindications to verapamil/lithium,,,NYRx Cluster Criteria,New_York_2026_PA_Audit,NY-MCD-NYRX-CLUSTER,MAGELLAN,DENY-CLUSTER-001,False,,"NYRx cluster: Carve-out applies - submit to state Magellan portal, not Fidelis/MCO. Distinct from migraine criteria."
CA,L.A. Care Health Plan,Medicaid MCO,Medical Benefit,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil ≥240mg/day or lithium (therapeutic serum level 0.6-1.2 mEq/L),Documented trial,,,Emgality 300mg monthly; ⛔ EPISODIC CLUSTER ONLY (G44.01x); L.A. Care retains medical benefit control even with pharmacy carve-out,Yes - documented cardiac contraindication to verapamil; renal/thyroid contraindication to lithium,Gold Card tracking begins 2026 per SB 306,Data calibration year,L.A. Care Cluster Policy,California_2026_PA_Audit,CA-MCD-LACARE-CLUSTER,LACARE,DENY-CLUSTER-001,False,,L.A. Care cluster: Medical benefit NOT carved out to Medi-Cal Rx. Submit cluster PA directly to L.A. Care.
CA,Medi-Cal Rx (DHCS),Medicaid FFS,Medicaid Pharmacy,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil AND/OR lithium; transitional corticosteroid course may count,Documented trial,,,Emgality 300mg monthly; State-managed pharmacy benefit; ⚠️ Medical benefit (J3590) may require separate LA Care/MCP PA,Yes - standard cluster preventive contraindications,No state Gold Card,,Medi-Cal Rx Cluster Criteria,California_2026_PA_Audit,CA-MCD-MEDICALRX-CLUSTER,DHCS,DENY-CLUSTER-001,False,,Medi-Cal Rx cluster: Central FFS pharmacy benefit. Episodic cluster only per FDA label.
PA,Highmark Blue Cross Blue Shield,Commercial,Commercial,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil (titrated to ≥240mg or max tolerated) OR lithium at therapeutic serum level,Documented trial,,,Emgality 300mg monthly; Act 146 Gold Card tracking applies; ICD-10: G44.011/G44.019,"Yes - bradycardia, heart block, asthma (verapamil); renal impairment, thyroid disorder (lithium)",Act 146 (2026 measurement year),≥90% approval; exemptions begin 1/1/2027,Highmark Cluster Policy,Pennsylvania_2026_PA_Audit,PA-COM-HIGHBCBS-CLUSTER,54154,DENY-CLUSTER-001,False,,Highmark cluster: Step therapy is DISTINCT from migraine. Topiramate/beta-blocker failures do NOT count.
DE,Highmark BCBS DE,Commercial,Commercial,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil OR lithium at therapeutic doses,Documented trial,,,Emgality 300mg monthly; Episodic cluster only; Voluntary Gold Card available,Yes - cardiac/renal/thyroid contraindications,Yes (Voluntary),90% approval rate,Highmark DE Cluster Policy,Delaware_2026_PA_Audit,DE-COM-HIGHBCBS-CLUSTER,65093,DENY-CLUSTER-001,False,,Highmark DE cluster: Delaware 18 Del. C. § 3381 step therapy exemption applies if conventional tx likely ineffective.
WI,ForwardHealth (WI Medicaid),Medicaid FFS,Medicaid,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil (titrated per AHS guidelines) AND/OR lithium,Documented titration,,,Emgality 300mg monthly; ForwardHealth portal PA; ⛔ Episodic cluster only (G44.01x),Yes - documented contraindications per AHS 2016 cluster guidelines,N/A for Medicaid,,ForwardHealth Cluster Policy,Wisconsin_2026_PA_Audit,WI-MCD-FORWARD-CLUSTER,FORWARD,DENY-CLUSTER-001,False,,ForwardHealth cluster: WI SB 434 pending - may affect 2027 PA landscape.
TX,Texas Medicaid,Medicaid FFS,Medicaid,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of ≥1 conventional cluster preventive (verapamil or lithium),Documented trial,,,Emgality 300mg monthly; State PDL applies; ⚠️ Claims often require NDC override for 300mg vs 120mg,Yes - standard contraindications documented,N/A for Medicaid,,TX Medicaid Cluster Policy,Texas_2026_PA_Audit,TX-MCD-TXMEDICAID-CLUSTER,TXMEDICAID,DENY-CLUSTER-001,False,,Texas Medicaid cluster: Verify NDC for 300mg cluster dose vs 120mg migraine dose on PA.
FL,Florida Medicaid (Statewide),Medicaid MCO,Medicaid,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil ≥240mg/day or lithium therapeutic level,Documented trial,,,Emgality 300mg monthly; FL SMMC unified PDL applies; Episodic cluster only,Yes - cardiac/renal/thyroid contraindications,N/A for Medicaid,,FL Medicaid Cluster Policy,Florida_2026_PA_Audit,FL-MCD-FLMEDICAID-CLUSTER,AHCA,DENY-CLUSTER-001,False,,Florida Medicaid cluster: Statewide PDL governs across all MCOs.
AZ,BCBS Arizona,Commercial,Commercial,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil AND/OR lithium; topiramate optional per physician discretion,Documented trial,,,Emgality 300mg monthly; ⚠️ Cluster Headache override can be difficult - document episodic pattern clearly,Yes - standard contraindications,Yes (Gold Card Program),80% approval,BCBSAZ Cluster Policy,Arizona_2026_PA_Audit,AZ-COM-BCBSAZ-CLUSTER,BCBSAZ,DENY-CLUSTER-001,False,,BCBSAZ cluster: Distinct criteria from migraine. Document ≥5 attacks in a cluster period.
OH,Buckeye Health Plan,Medicaid MCO,Medicaid,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil (titrated appropriately) OR lithium,Documented trial,,,Emgality 300mg monthly; OH Medicaid unified PDL applies; Episodic cluster only (G44.01x),Yes - documented cardiac/renal contraindications,N/A for Medicaid,,Buckeye Cluster Policy,Ohio_2026_PA_Audit,OH-MCD-BUCKEYE-CLUSTER,CENTENE,DENY-CLUSTER-001,False,,"OH Medicaid cluster: HB 122 Gold Card law applies to commercial only, not Medicaid."
VA,Anthem HealthKeepers,Commercial,Commercial,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,"Failure of ≥1 conventional cluster preventive (verapamil, lithium, or topiramate)",Documented trial,,,Emgality 300mg monthly; VA § 38.2-3407.15:8 Gold Card eligibility tracking applies,Yes - documented contraindications to all three conventional agents,VA Gold Card Law (2027 implementation),Per HB 2099,Anthem HealthKeepers Cluster Policy,Virginia_2026_PA_Audit,VA-COM-ANTHEM-CLUSTER,36096,DENY-CLUSTER-001,False,,Anthem VA cluster: Document episodic pattern (attacks in bouts with remission periods ≥3 months).
WA,Premera BCBS WA,Commercial,Commercial,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil or lithium at therapeutic doses,Documented trial,,,Emgality 300mg monthly; Policy 5.01.503 covers cluster; Episodic cluster only per FDA,Yes - cardiac (verapamil) or renal/thyroid (lithium) contraindications,N/A for cluster,,Premera WA Cluster Policy,Washington_State_PA_Audit,WA-COM-PREMERA-CLUSTER,PREMERA,DENY-CLUSTER-001,False,,"Premera WA cluster: Per policy 5.01.503, cluster criteria are separate from migraine."
OR,Moda Health,Commercial,Commercial,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil ≥240mg/day (or max tolerated dose),Documented titration,,,Emgality 300mg monthly; ⚠️ Moda requires documented titration schedule for verapamil,Yes - documented intolerance or contraindication,N/A for cluster,,Moda Cluster Policy,Oregon_2026_PA_Audit,OR-COM-MODA-CLUSTER,MODA,DENY-CLUSTER-001,False,,Moda cluster: Document specific verapamil titration - 'tried 120mg' will be denied.
AK,Premera BCBS AK,Commercial,Commercial,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil or lithium at therapeutic doses per AHS cluster guidelines,Documented trial,,,Emgality 300mg monthly; Policy 5.01.503 applies; SB 133 PA reform effective 2027,Yes - documented cardiac/renal/thyroid contraindications,SB 133 future,,Premera AK Cluster Policy,Alaska_2026_PA_Audit,AK-COM-PREMERA-CLUSTER,PREMERA,DENY-CLUSTER-001,False,,"Premera AK cluster: Per policy 5.01.503, cluster headache criteria are distinct from migraine criteria."
HI,HMSA,Commercial,Commercial,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil (≥240mg/day) and/or lithium; may also require Noridian alignment for Part B,Documented trial,,,Emgality 300mg monthly; HMSA medical policy aligns with Noridian JE LCD,Yes - cardiac/renal/thyroid contraindications,N/A for cluster,,HMSA Cluster Policy,Hawaii_2026_PA_Audit,HI-COM-HMSA-CLUSTER,HMSA,DENY-CLUSTER-001,False,,HMSA cluster: May require concurrent Noridian MAC documentation for Medicare crossover patients.
NV,Nevada Medicaid (DHCFP),Medicaid FFS,Medicaid,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil (appropriately titrated) OR lithium at therapeutic serum level,Documented trial,,,Emgality 300mg monthly; State PDL criteria; Episodic cluster only (G44.01x),Yes - documented cardiac/renal/thyroid contraindications,N/A for Medicaid,,NV Medicaid Cluster Policy,Nevada_2026_PA_Audit,NV-MCD-NVMEDICAID-CLUSTER,DHCFP,DENY-CLUSTER-001,False,,NV Medicaid cluster: Verify PDL status for Emgality 300mg vs 120mg dosing.
CO,Colorado Medicaid,Medicaid FFS,Medicaid,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of ≥1 conventional cluster preventive (verapamil or lithium),Documented trial,,,Emgality 300mg monthly; CO Gold Card exemptions (commercial) per SB21-023 do NOT apply to Medicaid,Yes - documented contraindications,N/A for Medicaid,,CO Medicaid Cluster Policy,Colorado_2026_PA_Audit,CO-MCD-COMEDICAID-CLUSTER,HCPF,DENY-CLUSTER-001,False,,CO Medicaid cluster: Commercial Gold Card exemptions do not apply to Medicaid cluster headache PAs.
NM,BCBS New Mexico,Commercial,Commercial,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil OR lithium at therapeutic doses,Documented trial,,,Emgality 300mg monthly; Episodic cluster diagnosis required; HB 246 step therapy law applies,Yes - documented cardiac/renal contraindications,Yes per HB 246,TBD 2027,BCBSNM Cluster Policy,New_Mexico_2026_PA_Audit,NM-COM-BCBSNM-CLUSTER,HCSC,DENY-CLUSTER-001,False,,BCBS NM cluster: HB 246 step therapy reform may provide additional cluster bypass options.
KS,Sunflower Health Plan,Medicaid MCO,Medicaid,CGRP mAbs (Cluster),Cluster Headache Prevention,Yes,Failure of verapamil at ≥240mg/day or therapeutic dose per cardiology consultation,Documented titration,,,Emgality 300mg monthly; KS KDHE PDL applies; ⚠️ KDHE 2026 criteria update pending verification,Yes - documented cardiac contraindication,N/A for Medicaid,,Sunflower Cluster Policy,Kansas_PA_Audit,KS-MCD-SUNFLOWER-CLUSTER,CENTENE,DENY-CLUSTER-001,False,,Sunflower KS cluster: Verify KDHE PDL criteria for 2026 - criteria may have updated.
PA,Highmark Blue Cross Blue Shield,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Fail injectable CGRP (Aimovig/Ajovy),≥8 weeks,,,30 tabs/30 days,Yes - needle phobia; severe arthritis; tremor; anxiety; elderly/disabled alone,No,,,Pennsylvania_2026_PA_Audit.docx,PA-COM-HIGHBCBS,,DENY-STEP-001,True,,Injectable failure step with documented bypass options
PA,Independence Blue Cross,Commercial,Commercial,Gepants (Preventive),Preventive,Yes,Fail injectable CGRP (Aimovig/Ajovy),≥6 weeks,,,30 tabs/30 days,Yes - needle phobia; severe arthritis; tremor; anxiety; elderly/disabled alone,No,,,Pennsylvania_2026_PA_Audit.docx,PA-COM-IBX,,DENY-STEP-001,True,,Injectable failure step with documented bypass options
NH,Harvard Pilgrim NH,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes,Documented,,,"Chronic Migraine dx (≥15 HA days/mo, ≥8 migraine days); 155 units/12 weeks",Yes - documented oral failures,⚠️ SB 561 applies,2 biz days,HPHC MNG,New_Hampshire_2026_Prior_Authorization_Audit,NH-COM-HARVARDPILGRIM,HPHC,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NH,NH Healthy Families,Medicaid MCO,Medicaid,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes (strict PDL),≥8 weeks each,,,"Chronic Migraine dx (≥15 HA days/mo, ≥8 migraine days); 155 units/12 weeks; Centene MCO approval",Yes - documented oral failures,N/A - Medicaid,,NH PDL,New_Hampshire_2026_Prior_Authorization_Audit,NH-MCD-HEALTHYFAMILIES,Centene,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NH,AmeriHealth Caritas NH,Medicaid MCO,Medicaid,Gepants (Acute),Acute,Yes,⚠️ FLAG: Inferred from NH Medicaid baseline — verify with AmeriHealth PA criteria,Verify,,,Per NH Medicaid PDL,Yes - standard,N/A - Medicaid,,⚠️ NEEDS VERIFICATION,INFERRED — Not in NH Audit (audit covers Centene only),NH-MCD-AMERIHEALTH,77003,DENY-STEP-001,True,,⚠️ NEEDS MANUAL REVIEW — AmeriHealth not in NH audit
NH,AmeriHealth Caritas NH,Medicaid MCO,Medicaid,CGRP mAbs (SC),Preventive,Yes,⚠️ FLAG: Inferred from NH Medicaid baseline — verify with AmeriHealth PA criteria,Verify,,,Per NH Medicaid PDL,Yes - standard,N/A - Medicaid,,⚠️ NEEDS VERIFICATION,INFERRED — Not in NH Audit (audit covers Centene only),NH-MCD-AMERIHEALTH,77003,DENY-STEP-002,True,,⚠️ NEEDS MANUAL REVIEW — AmeriHealth not in NH audit
