Payer_Name,Slug,State,Parent_Organization,National_Payer_ID,Market_Share_Pct,LOB,LOB_Code,Data_Notes,PBM_Partner,Vault_Payer_ID,Submission_Channel,Payer_Specific_URL,Standard_Turnaround,Expedited_Turnaround,Gold_Card_Status,Update_Date,Extraction_Status
MaineCare FFS,MAINECARE,ME,ME DHHS,ME-MCD-FFS,,MCD,MCD,Medicaid Fee-for-Service; State PDL governs; Check state-specific step therapy requirements,State SPBM,ME-MCD-MAINECARE,State Medicaid Portal,https://www.maine.gov/dhhs/oms/,7 days,72 hours,N/A - Medicaid,2026-01-12,NEW - GAP FILLED
Mississippi Medicaid FFS,MSDOM,MS,MS DOM,MS-MCD-FFS,,MCD,MCD,Medicaid Fee-for-Service; State PDL governs; Check state-specific step therapy requirements,State SPBM,MS-MCD-MSDOM,State Medicaid Portal,https://medicaid.ms.gov/,7 days,72 hours,N/A - Medicaid,2026-01-12,NEW - GAP FILLED
Montana Medicaid FFS,MTDPHHS,MT,MT DPHHS,MT-MCD-FFS,,MCD,MCD,Medicaid Fee-for-Service; State PDL governs; Check state-specific step therapy requirements,State SPBM,MT-MCD-MTDPHHS,State Medicaid Portal,https://dphhs.mt.gov/montanahealthcareprograms,7 days,72 hours,N/A - Medicaid,2026-01-12,NEW - GAP FILLED
North Dakota Medicaid FFS,NDDHS,ND,ND DHS,ND-MCD-FFS,,MCD,MCD,Medicaid Fee-for-Service; State PDL governs; Check state-specific step therapy requirements,State SPBM,ND-MCD-NDDHS,State Medicaid Portal,https://www.nd.gov/dhs/services/medicalserv/medicaid/,7 days,72 hours,N/A - Medicaid,2026-01-12,NEW - GAP FILLED
Nevada Medicaid FFS,NVMEDICAID,NV,NV DHCFP,NV-MCD-FFS,,MCD,MCD,Medicaid Fee-for-Service; State PDL governs; Check state-specific step therapy requirements,State SPBM,NV-MCD-NVMEDICAID,State Medicaid Portal,https://dhcfp.nv.gov/,7 days,72 hours,N/A - Medicaid,2026-01-12,NEW - GAP FILLED
South Dakota Medicaid FFS,SDDSS,SD,SD DSS,SD-MCD-FFS,,MCD,MCD,Medicaid Fee-for-Service; State PDL governs; Check state-specific step therapy requirements,State SPBM,SD-MCD-SDDSS,State Medicaid Portal,https://dss.sd.gov/medicaid/,7 days,72 hours,N/A - Medicaid,2026-01-12,NEW - GAP FILLED
Vermont Medicaid FFS (DVHA),VTDVHA,VT,VT DVHA,VT-MCD-FFS,,MCD,MCD,Medicaid Fee-for-Service; State PDL governs; Check state-specific step therapy requirements,State SPBM,VT-MCD-VTDVHA,State Medicaid Portal,https://dvha.vermont.gov/,7 days,72 hours,N/A - Medicaid,2026-01-12,NEW - GAP FILLED
Wyoming Medicaid FFS,WYMEDICAID,WY,WY DHF,WY-MCD-FFS,,MCD,MCD,Medicaid Fee-for-Service; State PDL governs; Check state-specific step therapy requirements,State SPBM,WY-MCD-WYMEDICAID,State Medicaid Portal,https://health.wyo.gov/healthcarefin/medicaid/,7 days,72 hours,N/A - Medicaid,2026-01-12,NEW - GAP FILLED
Presbyterian Health Plan,PRESBY,NM,Presbyterian Healthcare,,,COM,COM,Added to resolve Database B cross-reference gap,,NM-COM-PRESBY,,https://www.phs.org/,7 days,72 hours,,2026-01-12,NEW - GAP FILLED
Empire BlueCross BlueShield,EMPIREBCBS,NY,Elevance Health,80314,,MA,MA,Added to resolve Database B cross-reference gap,,NY-MA-EMPIREBCBS,,https://www.empireblue.com/,7 days,72 hours,,2026-01-12,NEW - GAP FILLED
SelectHealth,SELECTHEALTH,UT,Intermountain Health,,,COM,COM,Added to resolve Database B cross-reference gap,,UT-COM-SELECTHEALTH,,https://selecthealth.org/,7 days,72 hours,,2026-01-12,NEW - GAP FILLED
The Health Plan,HEALTHPLAN,WV,The Health Plan,,,COM,COM,Added to resolve Database B cross-reference gap,,WV-COM-HEALTHPLAN,,https://healthplan.org/,7 days,72 hours,,2026-01-12,NEW - GAP FILLED
CareSource West Virginia,CARESOURCE,WV,CareSource,,,ACA,ACA,Added to resolve Database B cross-reference gap,,WV-ACA-CARESOURCE,,https://www.caresource.com/wv/,7 days,72 hours,,2026-01-12,NEW - GAP FILLED
Novitas Solutions (CO),NOVITAS,CO,Novitas,NOVITAS,,Medicare MAC,MAC,Medicare Part B MAC; JH/JL; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,CO-MAC-NOVITAS,Claims-based / LCD compliance,https://www.novitas-solutions.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
National Government Services (CT),NGS,CT,NGS,NGS,,Medicare MAC,MAC,Medicare Part B MAC; J6/JK; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,CT-MAC-NGS,Claims-based / LCD compliance,https://www.ngsmedicare.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
WPS Government Health Administrators (IA),WPS,IA,WPS,WPS,,Medicare MAC,MAC,Medicare Part B MAC; J5/J8; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,IA-MAC-WPS,Claims-based / LCD compliance,https://www.wpsgha.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
National Government Services (IL),NGS,IL,NGS,NGS,,Medicare MAC,MAC,Medicare Part B MAC; J6/JK; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,IL-MAC-NGS,Claims-based / LCD compliance,https://www.ngsmedicare.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
WPS Government Health Administrators (IN),WPS,IN,WPS,WPS,,Medicare MAC,MAC,Medicare Part B MAC; J5/J8; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,IN-MAC-WPS,Claims-based / LCD compliance,https://www.wpsgha.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
WPS Government Health Administrators (KS),WPS,KS,WPS,WPS,,Medicare MAC,MAC,Medicare Part B MAC; J5/J8; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,KS-MAC-WPS,Claims-based / LCD compliance,https://www.wpsgha.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
CGS Administrators (KY),CGS,KY,CGS,CGS,,Medicare MAC,MAC,Medicare Part B MAC; J15; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,KY-MAC-CGS,Claims-based / LCD compliance,https://www.cgsmedicare.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
Novitas Solutions (LA),NOVITAS,LA,Novitas,NOVITAS,,Medicare MAC,MAC,Medicare Part B MAC; JH/JL; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,LA-MAC-NOVITAS,Claims-based / LCD compliance,https://www.novitas-solutions.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
WPS Government Health Administrators (MI),WPS,MI,WPS,WPS,,Medicare MAC,MAC,Medicare Part B MAC; J5/J8; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,MI-MAC-WPS,Claims-based / LCD compliance,https://www.wpsgha.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
WPS Government Health Administrators (MO),WPS,MO,WPS,WPS,,Medicare MAC,MAC,Medicare Part B MAC; J5/J8; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,MO-MAC-WPS,Claims-based / LCD compliance,https://www.wpsgha.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
Palmetto GBA (NC),PALMETTO,NC,Palmetto GBA,PALMETTO,,Medicare MAC,MAC,Medicare Part B MAC; JJ/JM; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,NC-MAC-PALMETTO,Claims-based / LCD compliance,https://www.palmettogba.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
WPS Government Health Administrators (NE),WPS,NE,WPS,WPS,,Medicare MAC,MAC,Medicare Part B MAC; J5/J8; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,NE-MAC-WPS,Claims-based / LCD compliance,https://www.wpsgha.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
CGS Administrators (OH),CGS,OH,CGS,CGS,,Medicare MAC,MAC,Medicare Part B MAC; J15; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,OH-MAC-CGS,Claims-based / LCD compliance,https://www.cgsmedicare.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
Novitas Solutions (OK),NOVITAS,OK,Novitas,NOVITAS,,Medicare MAC,MAC,Medicare Part B MAC; JH/JL; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,OK-MAC-NOVITAS,Claims-based / LCD compliance,https://www.novitas-solutions.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
Noridian Healthcare Solutions (OR),NORIDIAN,OR,Noridian,NORIDIAN,,Medicare MAC,MAC,Medicare Part B MAC; JE/JF; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,OR-MAC-NORIDIAN,Claims-based / LCD compliance,https://med.noridianmedicare.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
National Government Services (RI),NGS,RI,NGS,NGS,,Medicare MAC,MAC,Medicare Part B MAC; J6/JK; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,RI-MAC-NGS,Claims-based / LCD compliance,https://www.ngsmedicare.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
National Government Services (WI),NGS,WI,NGS,NGS,,Medicare MAC,MAC,Medicare Part B MAC; J6/JK; LCD L38809 for Botox chronic migraine; Post-payment audits (no pre-service PA for Original Medicare),N/A - Medical Benefit,WI-MAC-NGS,Claims-based / LCD compliance,https://www.ngsmedicare.com/,N/A - Post-service,N/A - Post-service,N/A - Federal Medicare,2026-01-12,NEW - GAP FILLED
Cigna (Cluster Headache),cigna-cluster,ALL,The Cigna Group,,,Commercial,COM,Added during cleanup - cluster headache specific policy variant,,ALL-COM-CIGNA-CLUSTER,,,,,,2026-01-16,Generated - Cluster Headache Variant
UnitedHealthcare (Cluster Headache),uhc-cluster,ALL,UnitedHealth Group,,,Commercial,COM,Added during cleanup - cluster headache specific policy variant,,ALL-COM-UHC-CLUSTER,,,,,,2026-01-16,Generated - Cluster Headache Variant
Medicare Part B (Cluster Headache),medicare-partb-cluster,ALL,CMS,,,PARTB,PARTB,Added during cleanup - cluster headache specific policy variant,,ALL-PARTB-CLUSTER,,,,,,2026-01-16,Generated - Cluster Headache Variant
Blue Cross Blue Shield of Massachusetts (Cluster),bcbsma-cluster,MA,Blue Cross Blue Shield Association,,,Commercial,COM,Added during cleanup - cluster headache specific policy variant,,MA-COM-BCBSMA-CLUSTER,,,,,,2026-01-16,Generated - Cluster Headache Variant
Aetna (Cluster Headache - NJ),aetna-cluster,NJ,CVS Health,,,Commercial,COM,Added during cleanup - cluster headache specific policy variant,,NJ-COM-AETNA-CLUSTER,,,,,,2026-01-16,Generated - Cluster Headache Variant
Blue Cross Blue Shield of Oklahoma (Cluster),bcbsok-cluster,OK,Blue Cross Blue Shield Association,,,Commercial,COM,Added during cleanup - cluster headache specific policy variant,,OK-COM-BCBSOK-CLUSTER,,,,,,2026-01-16,Generated - Cluster Headache Variant
COMEDICAID,,CO,,,,MCD,,Created 2026-02-06 to resolve CO-MCD-COMEDICAID-CLUSTER orphan. Verify payer details.,,CO-MCD-COMEDICAID,,,,,,,AUTO-CREATED from cluster orphan resolution
FLMEDICAID,,FL,,,,MCD,,Created 2026-02-06 to resolve FL-MCD-FLMEDICAID-CLUSTER orphan. Verify payer details.,,FL-MCD-FLMEDICAID,,,,,,,AUTO-CREATED from cluster orphan resolution
TXMEDICAID,,TX,,,,MCD,,Created 2026-02-06 to resolve TX-MCD-TXMEDICAID-CLUSTER orphan. Verify payer details.,,TX-MCD-TXMEDICAID,,,,,,,AUTO-CREATED from cluster orphan resolution
ANTHEM,,VA,,,,COM,,Created 2026-02-06 to resolve VA-COM-ANTHEM-CLUSTER orphan. Verify payer details.,,VA-COM-ANTHEM,,,,,,,AUTO-CREATED from cluster orphan resolution
PREMERA,,WA,,,,COM,,Created 2026-02-06 to resolve WA-COM-PREMERA-CLUSTER orphan. Verify payer details.,,WA-COM-PREMERA,,,,,,,AUTO-CREATED from cluster orphan resolution
FORWARD,,WI,,,,MCD,,Created 2026-02-06 to resolve WI-MCD-FORWARD-CLUSTER orphan. Verify payer details.,,WI-MCD-FORWARD,,,,,,,AUTO-CREATED from cluster orphan resolution
Aetna (National),AETNA,ALL,,,,COM,COM,Auto-generated from Formulary_Tier_Map orphan resolution,,ALL-COM-AETNA,,,,,,2026-02-06,AUTO-CREATED from formulary orphan resolution
Anthem/Elevance (National),ANTHEM,ALL,,,,COM,COM,Auto-generated from Formulary_Tier_Map orphan resolution,,ALL-COM-ANTHEM,,,,,,2026-02-06,AUTO-CREATED from formulary orphan resolution
Centene/Ambetter (National),CENTENE,ALL,,,,COM,COM,Auto-generated from Formulary_Tier_Map orphan resolution,,ALL-COM-CENTENE,,,,,,2026-02-06,AUTO-CREATED from formulary orphan resolution
Cigna (National),CIGNA,ALL,,,,COM,COM,Auto-generated from Formulary_Tier_Map orphan resolution,,ALL-COM-CIGNA,,,,,,2026-02-06,AUTO-CREATED from formulary orphan resolution
Humana (National),HUMANA,ALL,,,,COM,COM,Auto-generated from Formulary_Tier_Map orphan resolution,,ALL-COM-HUMANA,,,,,,2026-02-06,AUTO-CREATED from formulary orphan resolution
Kaiser Permanente (National),KAISER,ALL,,,,COM,COM,Auto-generated from Formulary_Tier_Map orphan resolution,,ALL-COM-KAISER,,,,,,2026-02-06,AUTO-CREATED from formulary orphan resolution
Molina Healthcare (National),MOLINA,ALL,,,,COM,COM,Auto-generated from Formulary_Tier_Map orphan resolution,,ALL-COM-MOLINA,,,,,,2026-02-06,AUTO-CREATED from formulary orphan resolution
Premera BCBS AK,PREMERA-CLUSTER,AK,,PREMERA,,COM,COM,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,AK-COM-PREMERA-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Alabama Medicaid,ALMED,AL,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,AL-MCD-ALMED,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Arkansas Medicaid,ARMEDIC,AR,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,AR-MCD-ARMEDIC,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
BCBS Arizona,BCBSAZ-CLUSTER,AZ,,BCBSAZ,,COM,COM,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,AZ-COM-BCBSAZ-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
L.A. Care Health Plan,LACARE-CLUSTER,CA,,LACARE,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,CA-MCD-LACARE-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Medi-Cal,MEDICAL,CA,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,CA-MCD-MEDICAL,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Medi-Cal Rx (DHCS),MEDICALRX-CLUSTER,CA,,DHCS,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,CA-MCD-MEDICALRX-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Multiple,VARIOUS,CO,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,CO-COM-VARIOUS,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Colorado Medicaid,COMEDICAID-CLUSTER,CO,,HCPF,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,CO-MCD-COMEDICAID-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
CT Exchange Plans,EXCHANGE,CT,,,,ACA,ACA,Auto-generated from Payer_Policies orphan resolution,,CT-ACA-EXCHANGE,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Highmark BCBS DE,HIGHBCBS-CLUSTER,DE,,65093,,COM,COM,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,DE-COM-HIGHBCBS-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Delaware First Health (Centene),DELAWARE1ST,DE,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,DE-MCD-DELAWARE1ST,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Florida Blue,FLBLUE,FL,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,FL-COM-FLBLUE,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Multiple,VARIOUS,FL,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,FL-COM-VARIOUS,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Florida Medicaid (Statewide),FLMEDICAID-CLUSTER,FL,,AHCA,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,FL-MCD-FLMEDICAID-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Multiple (Anthem/UHC),VARIOUS,GA,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,GA-COM-VARIOUS,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Georgia Medicaid (Amerigroup),AMERIGRP,GA,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,GA-MCD-AMERIGRP,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
HMSA,HMSA-CLUSTER,HI,,HMSA,,COM,COM,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,HI-COM-HMSA-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Blue Cross Idaho,BCIID,ID,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,ID-COM-BCIID,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Idaho Medicaid,IDMED,ID,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,ID-MCD-IDMED,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Illinois Medicaid (HFS),ILHFS,IL,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,IL-MCD-ILHFS,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Sunflower Health Plan,SUNFLOWER-CLUSTER,KS,,CENTENE,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,KS-MCD-SUNFLOWER-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Kentucky Medicaid (Humana/Passport),KYMED,KY,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,KY-MCD-KYMED,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
MassHealth,MASSHLTH,MA,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,MA-MCD-MASSHLTH,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
BCBS MI,BCBSMI,MI,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,MI-COM-BCBSMI,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
BCBS Minnesota,BCBSMN,MN,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,MN-COM-BCBSMN,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
HealthPartners,HEALTHPART,MN,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,MN-COM-HEALTHPART,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Montana Medicaid,MTMED,MT,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,MT-MCD-MTMED,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
BCBS NC,BCBSNC,NC,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,NC-COM-BCBSNC,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
ND Medicaid,NDMEDIC,ND,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,ND-MCD-NDMEDIC,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
BCBS New Mexico,BCBSNM-CLUSTER,NM,,HCSC,,COM,COM,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,NM-COM-BCBSNM-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Multiple,VARIOUS,NV,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,NV-COM-VARIOUS,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Nevada Medicaid (DHCFP),NVMEDICAID-CLUSTER,NV,,DHCFP,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,NV-MCD-NVMEDICAID-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Empire BCBS,EMPIRE,NY,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,NY-COM-EMPIRE,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Fidelis Care,FIDELIS-CLUSTER,NY,,CENTENE,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,NY-MCD-FIDELIS-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
NYRx (Magellan),NYRX-CLUSTER,NY,,MAGELLAN,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,NY-MCD-NYRX-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Anthem Ohio,ANTHEM,OH,,,,COM,COM,Auto-generated from Payer_Policies orphan resolution,,OH-COM-ANTHEM,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Buckeye Health Plan,BUCKEYE-CLUSTER,OH,,CENTENE,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,OH-MCD-BUCKEYE-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Ohio UPDL,UPDL,OH,,,,MCD,MCD,Auto-generated from Payer_Policies orphan resolution,,OH-MCD-UPDL,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Moda Health,MODA-CLUSTER,OR,,MODA,,COM,COM,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,OR-COM-MODA-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
Highmark Blue Cross Blue Shield,HIGHBCBS-CLUSTER,PA,,54154,,COM,COM,Auto-generated from Payer_Policies orphan resolution (cluster headache variant),,PA-COM-HIGHBCBS-CLUSTER,,,,,,2026-02-06,AUTO-CREATED from policy orphan resolution
