State,Payer_Name,Payer_Type,LOB,Drug_Class,Medication_Category,Step_Therapy_Required,Step_1_Requirement,Step_1_Duration,Step_2_Requirement,Step_2_Duration,Quantity_Limit,Contraindication_Bypass,Gold_Card_Available,Gold_Card_Threshold,Policy_ID,Source_Document,Vault_Payer_ID,National_Payer_ID,Vault_Denial_Code,Episodic_Same_As_Chronic,High_Freq_Episodic_Threshold,Episodic_Notes
KS,Healthy Blue Kansas (KanCare),Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,≥1 oral preventive class,≥8 weeks,N/A,N/A,Elevance national UM guidelines; stricter than legacy criteria; objective efficacy proof (not subjective) required for renewal,Yes - teratogenic; cognitive; respiratory,N/A,N/A,Healthy Blue Guidelines,Kansas_PA_Audit,KS-MCD-HEALTHYBLUE,Elevance,DENY-STEP-002,TRUE,,
KS,Healthy Blue Kansas (KanCare),Medicaid MCO,Medicaid,Botox,Chronic Migraine,Yes,⚠️ ≥3 preventive classes (antihypertensive + anticonvulsant + antidepressant),Documented,N/A,N/A,Stricter than 2-class standard; KanCare 3.0 90-day continuity EXPIRED,Yes - oral contraindications,N/A,N/A,Healthy Blue Guidelines,Kansas_PA_Audit,KS-MCD-HEALTHYBLUE,Elevance,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
KS,WPS GHA (KS),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction 5; LCD DL39909; specific dx codes mandatory; rigid injection intervals; ICHD-3 15/8 alignment,Yes - documented oral failures,N/A,N/A,LCD DL39909,Kansas_PA_Audit,KS-MCRB-WPS,WPS,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NE,Blue Cross Blue Shield Nebraska,Commercial,Commercial,Gepants,Acute,Yes,≥2 generic triptans,Documented,N/A,N/A,Tier 2/3 Preferred; QL typical; Prime Therapeutics PBM logic,Yes - CV contraindication,⚠️ No statutory Gold Card,N/A,BCBSNE Formulary,Nebraska_2026_PA_Audit,NE-COM-BCBSNE,BCBSNE,DENY-STEP-001,TRUE,,
NE,Blue Cross Blue Shield Nebraska,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥1-2 oral preventive classes,Documented,N/A,N/A,"PREFERRED: Aimovig, Emgality; NON-PREFERRED: Ajovy; Medical Policy M.29 for Botox",Yes - teratogenic; cognitive; respiratory,⚠️ No statutory Gold Card,N/A,BCBSNE Formulary,Nebraska_2026_PA_Audit,NE-COM-BCBSNE,BCBSNE,DENY-STEP-002,TRUE,,
NE,Nebraska Medicaid (Heritage Health),Medicaid,Medicaid,Gepants,Acute,Yes,≥2 preferred triptans (Sumatriptan/Rizatriptan),Documented,N/A,N/A,"QL: 16/30d (Ubrelvy), 15/30d (Nurtec); Tier 1 PA Required; uniform across MCOs",Yes - CV contraindication,N/A,N/A,NE Uniform PDL,Nebraska_2026_PA_Audit,NE-MCD-HERITAGE,NE-MCD,DENY-STEP-001,TRUE,,
NE,Nebraska Medicaid (Heritage Health),Medicaid,Medicaid,CGRP mAbs,Preventive,Yes,≥1 traditional preventive (Beta-blocker/TCA/Anticonvulsant),>3 months,N/A,N/A,Uniform PDL; step therapy required,Yes - teratogenic; cognitive; respiratory,N/A,N/A,NE Uniform PDL,Nebraska_2026_PA_Audit,NE-MCD-HERITAGE,NE-MCD,DENY-STEP-002,TRUE,,
NE,Nebraska Medicaid (Heritage Health),Medicaid,Medicaid,Vyepti,Preventive,Yes,≥2 oral classes + ≥1 SC CGRP mAb (Aimovig/Emgality),Documented failures,N/A,N/A,⚠️ Step 2/3 agent - requires SC CGRP failure before IV access,Yes - SC CGRP failure + oral contraindications,N/A,N/A,NE Uniform PDL,Nebraska_2026_PA_Audit,NE-MCD-HERITAGE,NE-MCD,DENY-QL-001,TRUE,,
NE,WPS GHA (NE),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction 5; LCD DL39909 effective Feb 15 2026; granular injection site/dosage documentation; targeted injections required,Yes - documented oral failures,N/A,N/A,LCD DL39909,Nebraska_2026_PA_Audit,NE-MCRB-WPS,WPS,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
ND,Blue Cross Blue Shield North Dakota,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,Standard step therapy maintained for acute,Yes - CV contraindication,✓ SB 2280 Gold Card,90%,BCBSND Formulary,North_Dakota_2026_PA_Audit,ND-COM-BCBSND,BCBSND,DENY-STEP-001,TRUE,,
ND,Blue Cross Blue Shield North Dakota,Commercial,Commercial,CGRP mAbs,Preventive,No (Chronic),⚠️ FIRST-LINE for Chronic Migraine (Jan 2026 policy update); oral step REMOVED,N/A for Chronic; Episodic may still need step,N/A,N/A,⚠️ MAJOR WIN: AHS 2024 aligned; cite 'January 2026 Policy Update' in appeals to override legacy PBM auto-rejections,N/A - First-Line (Chronic),✓ SB 2280 Gold Card,90%,BCBSND Policy Update Jan 2026,North_Dakota_2026_PA_Audit,ND-COM-BCBSND,BCBSND,DENY-QL-001,TRUE,,
ND,North Dakota Medicaid,Medicaid FFS,Medicaid,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,Acentra Health PA reviews; strict,Yes - CV contraindication,N/A,N/A,ND PDL,North_Dakota_2026_PA_Audit,ND-MCD-DHS,ND-MCD,DENY-STEP-001,TRUE,,
ND,North Dakota Medicaid,Medicaid FFS,Medicaid,CGRP mAbs,Preventive,Yes,⚠️ Fail 2 Triptans + Fail 2 Oral Preventives,Documented,N/A,N/A,No liberalization like commercial; strict FFS criteria maintained,Yes - teratogenic; cognitive; respiratory,N/A,N/A,ND PDL,North_Dakota_2026_PA_Audit,ND-MCD-DHS,ND-MCD,DENY-STEP-002,TRUE,,
ND,Noridian Healthcare Solutions (ND),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction F; LCD DL39909/L35172; ⚠️ 15/8 threshold RIGID; zero tolerance for 'frequent headaches' ambiguity; must specify migraine vs headache days,Yes - documented oral failures,N/A,N/A,LCD DL39909/L35172,North_Dakota_2026_PA_Audit,ND-MCRB-NORIDIAN,Noridian,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
SD,South Dakota Medicaid,Medicaid FFS,Medicaid,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,PREFERRED: Ubrelvy; Optum/OptumRx admin,Yes - CV contraindication,N/A,N/A,SD PDL,South_Dakota_2026_PA_Audit,SD-MCD-DSS,SD-MCD,DENY-STEP-001,TRUE,,
SD,South Dakota Medicaid,Medicaid FFS,Medicaid,CGRP mAbs,Preventive,Yes,≥1 traditional preventive,≥8 weeks,N/A,N/A,"PREFERRED: Aimovig, Emgality; NON-PREFERRED: Ajovy; Nurtec preventive = TBD",Yes - teratogenic; cognitive; respiratory,N/A,N/A,SD PDL,South_Dakota_2026_PA_Audit,SD-MCD-DSS,SD-MCD,DENY-STEP-002,TRUE,,
SD,Sanford Health Plan South Dakota,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Integrated pay-vider; EMR discrepancy detection; ⚠️ SB 158 FAILED - no Gold Card,Yes - teratogenic; cognitive; respiratory,⚠️ SB 158 FAILED,N/A,Sanford Formulary,South_Dakota_2026_PA_Audit,SD-COM-SANFORD,Sanford,DENY-STEP-002,TRUE,,
SD,Noridian Healthcare Solutions (SD),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction F; LCD DL39909,Yes - documented oral failures,N/A,N/A,LCD DL39909,South_Dakota_2026_PA_Audit,SD-MCRB-NORIDIAN,Noridian,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
OK,Blue Cross Blue Shield Oklahoma,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans (Sumatriptan/Rizatriptan),Documented,N/A,N/A,QL: 16 tabs/30 days; HCSC division; Prime Therapeutics,Yes - CV contraindication,⚠️ HB 3190 continuity (60 days),N/A,BCBSOK Formulary,Oklahoma_2026_PA_Audit,OK-COM-BCBSOK,BCBSOK,DENY-STEP-001,TRUE,,
OK,Blue Cross Blue Shield Oklahoma,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes (Beta-blocker/TCA/Anticonvulsant),≥2 months each,N/A,N/A,HB 3190: 72hr urgent; HB 1808: 3-year PA validity for chronic maintenance,Yes - teratogenic; cognitive; respiratory,⚠️ HB 3190/1808 protections,N/A,BCBSOK Formulary,Oklahoma_2026_PA_Audit,OK-COM-BCBSOK,BCBSOK,DENY-STEP-002,TRUE,,
OK,UnitedHealthcare Oklahoma,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventives,≥2 months,N/A,N/A,⚠️ Qulipta may require injectable CGRP failure first; HB 1808 criteria posting mandate,Yes - teratogenic; cognitive; respiratory,✓ National Gold Card + HB 1808,92%,UHC Policy,Oklahoma_2026_PA_Audit,OK-COM-UHC,87726,DENY-STEP-002,TRUE,,
OK,Aetna Oklahoma,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,Policy 3481-E; CVS Caremark,Yes - CV contraindication,N/A,N/A,Policy 3481-E,Oklahoma_2026_PA_Audit,OK-COM-AETNA,60054,DENY-STEP-001,TRUE,,
OK,Aetna Oklahoma,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventives,60-day trial each,N/A,N/A,CPB 2761-E,Yes - teratogenic; cognitive; respiratory,N/A,N/A,CPB 2761-E,Oklahoma_2026_PA_Audit,OK-COM-AETNA,60054,DENY-STEP-002,TRUE,,
OK,SoonerSelect (All MCOs),Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,≥1 oral class (typically Topiramate),≥8 weeks,N/A,N/A,OHCA Unified PDL governs; MCOs CANNOT impose stricter criteria than state; Aimovig/Emgality preferred,Yes - teratogenic; cognitive; respiratory,N/A,N/A,OHCA Unified PDL,Oklahoma_2026_PA_Audit,OK-MCD-AETNA,OK-MCD,DENY-STEP-002,TRUE,,
OK,SoonerSelect (All MCOs),Medicaid MCO,Medicaid,Botox,Chronic Migraine,Yes,≥3 preventive classes (antihypertensive + anticonvulsant + antidepressant),Documented,N/A,N/A,Chronic Migraine dx required; 3-class stricter than commercial 2-class,Yes - oral contraindications,N/A,N/A,OHCA Unified PDL,Oklahoma_2026_PA_Audit,OK-MCD-AETNA,OK-MCD,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
OK,Novitas Solutions (OK),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction H; LCD L35170; ⚠️ Chronic Migraine ONLY; >15 days/mo strict; excludes episodic use; injection site documentation,Yes - documented oral failures,N/A,N/A,LCD L35170,Oklahoma_2026_PA_Audit,OK-MCRB-NOVITAS,Novitas,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AR,Arkansas BCBS (ABCBS),Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans (failure of efficacy at max tolerated doses or intolerance),Documented,N/A,N/A,Tier 3 (ST+QL); 'Triptan Failure' definition tightened 2026,Yes - CV contraindication,✓ Act 575 Gold Card,90%,ABCBS Formulary,Arkansas_2026_PA_Audit,AR-COM-ABCBS,ABCBS,DENY-STEP-001,TRUE,,
AR,Arkansas BCBS (ABCBS),Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Aimovig/Emgality = Preferred; Vyepti = 2 oral + 1 SC mAb failure; ⚠️ 30% HA reduction at 6mo 'Stopping Rule',Yes - teratogenic; cognitive; respiratory,✓ Act 575 Gold Card,90%,ABCBS Formulary,Arkansas_2026_PA_Audit,AR-COM-ABCBS,ABCBS,DENY-STEP-002,TRUE,,
AR,Arkansas Medicaid (FFS/PASSE),Medicaid,Medicaid,Gepants,Acute,Yes,≥2 preferred triptans,Documented,N/A,N/A,⚠️ PREFERRED: Nurtec ODT (rebate-driven); NON-PREFERRED: Ubrelvy,Yes - CV contraindication,⚠️ Exempt from Act 575,N/A,AR PDL,Arkansas_2026_PA_Audit,AR-MCD-DHS,AR-MCD,DENY-STEP-001,TRUE,,
AR,Arkansas Medicaid (FFS/PASSE),Medicaid,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,"PREFERRED: Aimovig, Emgality 120mg, Qulipta, Nurtec preventive; NON-PREFERRED: Ajovy, Vyepti; MOH must be ruled out for Botox",Yes - teratogenic; cognitive; respiratory,⚠️ Exempt from Act 575,N/A,AR PDL,Arkansas_2026_PA_Audit,AR-MCD-DHS,AR-MCD,DENY-STEP-002,TRUE,,
AR,Arkansas Medicaid (FFS/PASSE),Medicaid,Medicaid,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Chronic Migraine dx; must confirm NO medication overuse headache,Yes - oral contraindications,⚠️ Exempt from Act 575,N/A,AR PDL,Arkansas_2026_PA_Audit,AR-MCD-DHS,AR-MCD,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AR,Ambetter Arkansas,Commercial,ACA Exchange,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes (Beta-blocker/TCA/Anticonvulsant),Documented,N/A,N/A,Aimovig/Emgality = Tier 2/3 Preferred; Qulipta = Step 2; highly litigious on 'medical necessity',Yes - teratogenic; cognitive; respiratory,✓ Act 575 applies to J-codes,90%,Ambetter Formulary,Arkansas_2026_PA_Audit,AR-COM-AMBETTER,Centene,DENY-STEP-002,TRUE,,
AR,Novitas Solutions (AR),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction H; LCD L39909; ⚠️ 'Headache Day' vs 'Migraine Day' math REQUIRED in notes; no state Gold Card (federal),Yes - documented oral failures,N/A,N/A,LCD L39909,Arkansas_2026_PA_Audit,AR-MCRB-NOVITAS,Novitas,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AR,Novitas Solutions (AR),Medicare MAC,Part B,Vyepti,Preventive,Yes,≥2 oral classes + ≥1 other CGRP mAb,Documented,N/A,N/A,Step 2 agent; TPE audit risk,Yes - documented failures,N/A,N/A,LCD,Arkansas_2026_PA_Audit,AR-MCRB-NOVITAS,Novitas,DENY-QL-001,TRUE,,
MS,Blue Cross Blue Shield Mississippi,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,Near-monopoly market (~96% ASO); step therapy enforced; focus on clinical precision to trigger automated approval algorithms,Yes - CV contraindication,⚠️ SB 2140 transparency (not Gold Card),N/A,BCBSMS Formulary,Mississippi_2026_PA_Audit,MS-COM-BCBSMS,BCBSMS,DENY-STEP-001,TRUE,,
MS,Blue Cross Blue Shield Mississippi,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Third/fourth-line per payer vs first-line per AHS 2024; 'Deemed Authorized' if no response per SB 2140,Yes - teratogenic; cognitive; respiratory,⚠️ SB 2140 transparency,N/A,BCBSMS Formulary,Mississippi_2026_PA_Audit,MS-COM-BCBSMS,BCBSMS,DENY-STEP-002,TRUE,,
MS,Magnolia Health Mississippi,Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Largest Medicaid MCO; strict step therapy; automated portals; ⚠️ 90-day continuity on UHC exit transition,Yes - teratogenic; cognitive; respiratory,N/A,N/A,Magnolia Policy,Mississippi_2026_PA_Audit,MS-MCD-MAGNOLIA,Centene,DENY-STEP-002,TRUE,,
MS,Molina Healthcare Mississippi,Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,High denial rates in initial automated pass; often requires peer-to-peer to overturn step-therapy edits,Yes - teratogenic; cognitive; respiratory,N/A,N/A,Molina Policy,Mississippi_2026_PA_Audit,MS-MCD-MOLINA,Molina,DENY-STEP-002,TRUE,,
MS,TrueCare Mississippi,Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,⚠️ NEW ENTRANT: 'Looser' protocols early 2026; expect UM tightening Q3/Q4 2026; Continuity of Care critical on UHC transition,Yes - teratogenic; cognitive; respiratory,N/A,N/A,TrueCare Policy,Mississippi_2026_PA_Audit,MS-MCD-TRUECARE,TrueCare,DENY-STEP-002,TRUE,,
MS,Novitas Solutions (MS),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction H; LCD L38809; strict 12-week frequency; JW modifier for wastage; TPE audit risk,Yes - documented oral failures,N/A,N/A,LCD L38809,Mississippi_2026_PA_Audit,MS-MCRB-NOVITAS,Novitas,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
ME,Anthem BCBS Maine,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,CarelonRx PBM; 'Select' formulary,Yes - CV contraindication (Golden Keyword: 'Contraindication to Vasoconstrictive Agents'),⚠️ No mandatory Gold Card,N/A,Anthem Formulary,Maine_2026_PA_Audit,ME-COM-ANTHEM,Anthem,DENY-STEP-001,TRUE,,
ME,Anthem BCBS Maine,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2-3 oral preventive classes (Beta-blockers/TCAs/Anticonvulsants),≥8 weeks each,N/A,N/A,24-A MRSA §4304-B: 90-day continuity on plan switch,Yes - Asthma/COPD (precludes Beta-blockers); Obesity (precludes TCAs); Nephrolithiasis (precludes Topiramate); Teratogenicity (strongest bypass),⚠️ No mandatory Gold Card,N/A,Anthem Formulary,Maine_2026_PA_Audit,ME-COM-ANTHEM,Anthem,DENY-STEP-002,FALSE,8,Anthem: Episodic (<8d) = 1 oral class; Episodic (≥8d) = same as chronic (1 oral class). More lenient than most payers for episodic.
ME,MaineCare (DHHS),Medicaid FFS,Medicaid,Gepants,Acute,Yes,≥2 preferred triptans (Rizatriptan/Sumatriptan),Documented,N/A,N/A,⚠️ PREFERRED: Nurtec ODT; NON-PREFERRED: Ubrelvy; Ubrelvy requires Nurtec failure first; QL 8-16 doses/30d (Form #10110 for override),Yes - CV contraindication,N/A,N/A,MaineCare PDL,Maine_2026_PA_Audit,ME-MCD-DHHS,ME-MCD,DENY-STEP-001,TRUE,,
ME,MaineCare (DHHS),Medicaid FFS,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,"⚠️ PREFERRED: Emgality, Ajovy; NON-PREFERRED: Aimovig; formulary preference diverges from commercial",Yes - teratogenic; cognitive; respiratory,N/A,N/A,MaineCare PDL,Maine_2026_PA_Audit,ME-MCD-DHHS,ME-MCD,DENY-STEP-002,TRUE,,
ME,Community Health Options (CHO),Commercial,ACA CO-OP,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Express Scripts PBM; ⚠️ 'Chronic Illness Support Program' (CISP) = bypass for chronic migraine classification,Yes - teratogenic; cognitive; respiratory,N/A,N/A,CHO Formulary,Maine_2026_PA_Audit,ME-COM-CHO,CHO,DENY-STEP-002,TRUE,,
ME,NGS (Maine),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction K; LCD for chronic migraine,Yes - documented oral failures,N/A,N/A,NGS LCD,Maine_2026_PA_Audit,ME-MCRB-NGS,NGS,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
VT,Blue Cross Blue Shield Vermont,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,⚠️ Vermont Blue Advantage EXITED MA 2026; Act 111 Gold Card applies,Yes - CV contraindication (Act 111 step therapy exception),✓ Act 111 Gold Card,90%,BCBSVT Formulary,Vermont_2026_PA_Audit,VT-COM-BCBSVT,BCBSVT,DENY-STEP-001,TRUE,,
VT,Blue Cross Blue Shield Vermont,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Act 111 step therapy exception if 'expected to be ineffective' based on clinical history; 90-day continuity mandate,Yes - teratogenic (strongest); Asthma/COPD; cognitive,✓ Act 111 Gold Card,90%,BCBSVT Formulary,Vermont_2026_PA_Audit,VT-COM-BCBSVT,BCBSVT,DENY-STEP-002,TRUE,,
VT,MVP Health Care Vermont,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Distinct CGRP preferences from BCBSVT; Act 111 applies,Yes - teratogenic; cognitive; respiratory,✓ Act 111 Gold Card,90%,MVP Formulary,Vermont_2026_PA_Audit,VT-COM-MVP,MVP,DENY-STEP-002,TRUE,,
VT,Vermont Medicaid (DVHA),Medicaid FFS,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Act 111 continuity protections apply to Medicaid plan transitions; state-administered,Yes - teratogenic; cognitive; respiratory,N/A,N/A,VT PDL,Vermont_2026_PA_Audit,VT-MCD-DVHA,VT-MCD,DENY-STEP-002,TRUE,,
VT,Humana Vermont,Medicare Advantage,MA,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,Documented,N/A,N/A,⚠️ One of few remaining MA plans after VT Blue Advantage + UHC exits; ~50K beneficiaries migrating,Yes - teratogenic; cognitive; respiratory,N/A,N/A,Humana Formulary,Vermont_2026_PA_Audit,VT-MA-HUMANA,61101,DENY-STEP-002,TRUE,,
VT,NGS (Vermont),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction K; ⚠️ ~50K beneficiaries now back to Original Medicare after MA exits; LCD governs Part B,Yes - documented oral failures,N/A,N/A,NGS LCD,Vermont_2026_PA_Audit,VT-MCRB-NGS,NGS,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NH,Anthem BCBS New Hampshire,Commercial,Commercial,Gepants,Acute,Yes,≥2 preferred triptans (Sumatriptan/Rizatriptan/Eletriptan/Naratriptan),Documented (inadequate response within 2hrs or intolerance),N/A,N/A,QL: 16 tabs/30d (Ubrelvy); 8 tabs/30d (Nurtec acute); Override: document 'Cluster-like features' or 'Menstrual Migraine',Yes - CV contraindication ('Contraindication to Vasoconstrictive Agents'); Serotonin Syndrome risk (SSRI/SNRI),⚠️ SB 561 'Deemed Approved',2 biz days,Anthem Formulary,New_Hampshire_2026_PA_Audit,NH-COM-ANTHEM,Anthem,DENY-STEP-001,TRUE,,
NH,Anthem BCBS New Hampshire,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥1-2 oral preventive classes (Beta-blocker/Antiepileptic/TCA),≥2 months each,N/A,N/A,"PREFERRED: Aimovig, Emgality (Tier 3); NON-PREFERRED: Ajovy, Vyepti; Vyepti requires SC failure unless needle phobia/dexterity documented",Yes - teratogenic; cognitive; respiratory; Needle Phobia (DSM-5); Dexterity/Cognitive Impairment; Gastroparesis (Vyepti bioavailability argument),⚠️ SB 561 applies,2 biz days,Anthem Formulary,New_Hampshire_2026_PA_Audit,NH-COM-ANTHEM,Anthem,DENY-STEP-002,FALSE,8,Anthem: Episodic (<8d) = 1 oral class; Episodic (≥8d) = same as chronic (1 oral class). More lenient than most payers for episodic.
